time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2003-05-24T15:51:42.780Z,37.096,3.762,10,4.6,mb,143,136.8,,1.01,us,usp000by1p,2014-11-07T01:18:41.911Z,"23 km NW of Dellys, Algeria",earthquake,,,,13,reviewed,us,us
2003-05-24T03:10:35.250Z,37.028,3.955,10,4.5,mb,121,130.4,,1.02,us,usp000by07,2014-11-07T01:18:41.762Z,"12 km NNE of Dellys, Algeria",earthquake,,,,7,reviewed,us,us
2003-05-23T00:08:55.540Z,36.941,3.746,10,4.4,mb,167,175.1,,1.03,us,usp000bxwc,2014-11-07T01:18:41.178Z,"15 km W of Dellys, Algeria",earthquake,,,,9,reviewed,us,us
2003-05-22T13:57:20.630Z,37.03,3.93,10,5.2,mwc,245,71.1,,1.14,us,usp000bxv0,2022-05-02T16:33:42.490Z,"12 km N of Dellys, Algeria",earthquake,,,,,reviewed,us,hrv
2003-05-22T13:56:50.260Z,36.984,3.955,10,4.3,ml,61,213.2,,0.9,us,usp000bxuz,2014-11-07T01:18:40.960Z,"8 km NNE of Dellys, Algeria",earthquake,,,,,reviewed,us,ldg
2003-05-22T12:51:30.180Z,36.911,3.835,10,4.3,mb,140,107,,1.05,us,usp000bxuq,2014-11-07T01:18:40.928Z,"6 km W of Dellys, Algeria",earthquake,,,,11,reviewed,us,us
2003-05-22T11:11:05.310Z,37.139,3.847,10,4.8,mb,180,90.9,,1.25,us,usp000bxue,2014-11-07T01:18:40.877Z,"25 km NNW of Dellys, Algeria",earthquake,,,,30,reviewed,us,us
2003-05-22T06:27:08.270Z,37.168,3.887,10,4.4,mb,150,136.2,,1.22,us,usp000bxtn,2014-11-07T01:18:40.791Z,"27 km N of Dellys, Algeria",earthquake,,,,18,reviewed,us,us
2003-05-22T04:45:58.900Z,37.068,3.561,10,4.6,mb,100,81.4,,1.1,us,usp000bxtf,2014-11-07T01:18:40.735Z,"34 km NNE of Boumerdas, Algeria",earthquake,,,,8,reviewed,us,us
2003-05-22T04:19:24.290Z,36.989,3.687,10,4.6,mb,88,211.9,,0.93,us,usp000bxtb,2014-11-07T01:18:40.706Z,"21 km WNW of Dellys, Algeria",earthquake,,,,3,reviewed,us,us
2003-05-22T03:14:03.850Z,37.08,3.635,10,5.1,mwc,377,61.8,,1.11,us,usp000bxt4,2022-05-02T16:33:41.161Z,"30 km NW of Dellys, Algeria",earthquake,,,,,reviewed,us,hrv
2003-05-22T01:55:11.570Z,36.763,3.444,10,4.3,mb,84,215.4,,0.93,us,usp000bxsx,2014-11-07T01:18:40.465Z,"2 km W of Boumerdas, Algeria",earthquake,,,,2,reviewed,us,us
2003-05-22T01:39:13.620Z,36.879,3.628,10,4.4,mb,131,132.3,,1.08,us,usp000bxst,2014-11-07T01:18:40.444Z,"18 km NNE of Thenia, Algeria",earthquake,,,,16,reviewed,us,us
2003-05-22T01:37:43.550Z,36.861,3.461,10,4.3,mb,74,213.5,,1.03,us,usp000bxss,2014-11-07T01:18:40.437Z,"10 km N of Boumerdas, Algeria",earthquake,,,,1,reviewed,us,us
2003-05-21T23:23:43.890Z,36.925,3.499,10,4.9,mb,200,56.2,,1.15,us,usp000bxs4,2014-11-07T01:18:40.316Z,"17 km N of Boumerdas, Algeria",earthquake,,,,29,reviewed,us,us
2003-05-21T23:18:27.630Z,36.964,3.818,10,4.5,mb,159,83.7,,1.1,us,usp000bxs3,2014-11-07T01:18:40.301Z,"9 km WNW of Dellys, Algeria",earthquake,,,,26,reviewed,us,us
2003-05-21T22:18:47.650Z,37.066,3.604,10,4.6,mb,113,137.2,,1.11,us,usp000bxrq,2014-11-07T01:18:40.246Z,"32 km WNW of Dellys, Algeria",earthquake,,,,3,reviewed,us,us
2003-05-21T22:04:10.220Z,37.065,3.93,10,4.7,mb,217,44.7,,1.12,us,usp000bxrp,2014-11-07T01:18:40.219Z,"16 km N of Dellys, Algeria",earthquake,,,,22,reviewed,us,us
2003-05-21T21:53:29.320Z,36.798,3.495,10,4,mb,82,178.6,,1.12,us,usp000bxrj,2014-11-07T01:18:40.198Z,"3 km NNE of Boumerdas, Algeria",earthquake,,,,1,reviewed,us,us
2003-05-21T21:10:55.470Z,36.827,3.614,10,4,ml,66,217,,1.03,us,usp000bxqw,2014-11-07T01:18:40.135Z,"12 km NNE of Thenia, Algeria",earthquake,,,,,reviewed,us,ldg
2003-05-21T20:30:22.890Z,36.923,3.583,10,4.4,mb,128,138.9,,1.09,us,usp000bxqe,2014-11-07T01:18:40.069Z,"19 km NNE of Boumerdas, Algeria",earthquake,,,,12,reviewed,us,us
2003-05-21T20:07:07.290Z,36.926,3.633,10,4.4,mb,129,77.2,,1.03,us,usp000bxq7,2014-11-07T01:18:39.890Z,"22 km NE of Boumerdas, Algeria",earthquake,,,,16,reviewed,us,us
2003-05-21T19:57:11.310Z,36.893,3.525,10,4.1,mb,87,177.7,,1.19,us,usp000bxq3,2014-11-07T01:18:39.848Z,"14 km NNE of Boumerdas, Algeria",earthquake,,,,3,reviewed,us,us
2003-05-21T19:37:32.520Z,36.635,3.461,10,4.1,ml,85,218.1,,1.14,us,usp000bxpz,2014-11-07T01:18:39.826Z,"8 km E of Arbatache, Algeria",earthquake,,,,,reviewed,us,ldg
2003-05-21T19:29:19.470Z,36.906,3.86,10,4.4,mb,77,214.4,,1.18,us,usp000bxpv,2014-11-07T01:18:39.799Z,"4 km WSW of Dellys, Algeria",earthquake,,,,1,reviewed,us,us
2003-05-21T19:17:10.740Z,36.953,3.894,10,4.1,ml,79,174.6,,1.05,us,usp000bxpr,2014-11-07T01:18:39.783Z,"4 km NNW of Dellys, Algeria",earthquake,,,,,reviewed,us,ldg
2003-05-21T19:13:07.610Z,36.981,3.929,10,4.5,mb,152,44.7,,1.12,us,usp000bxpq,2014-11-07T01:18:39.769Z,"7 km NNE of Dellys, Algeria",earthquake,,,,17,reviewed,us,us
2003-05-21T19:09:18.280Z,36.938,3.793,10,4.2,mb,46,186.6,,1,us,usp000bxpn,2014-11-07T01:18:39.763Z,"northern Algeria",earthquake,,,,1,reviewed,us,us
2003-05-21T19:02:07.400Z,36.999,3.676,10,5.1,mb,176,66.2,,1.05,us,usp000bxpm,2014-11-07T01:18:39.747Z,"22 km WNW of Dellys, Algeria",earthquake,,,,31,reviewed,us,us
2003-05-21T18:51:10.300Z,36.97,3.813,10,5.7,mb,197,66.3,,1.15,us,usp000bxph,2022-05-02T16:33:40.304Z,"10 km WNW of Dellys, Algeria",earthquake,,,,59,reviewed,us,us
2003-05-21T18:44:20.100Z,36.964,3.634,12,6.8,mwc,534,19.4,,1.13,us,usp000bxpg,2022-05-02T16:33:38.890Z,"25 km WNW of Dellys, Algeria",earthquake,,,,,reviewed,us,hrv
2003-04-29T04:55:09.100Z,46.3,7.6,8,4.3,ml,172,16.5,,,us,usp000bw69,2014-11-07T01:18:27.123Z,"2 km SSW of Varen, Switzerland",earthquake,,,,,reviewed,zur,grf
2003-02-26T03:32:57.200Z,42.303,2.224,7.5,4.4,ml,152,,,,us,usp000brgj,2014-11-07T01:17:52.228Z,"4 km E of Ribes de Freser, Spain",earthquake,,,,,reviewed,mrb,ldg
2003-02-18T13:09:36.120Z,35.836,-3.487,10,4.7,mb,187,,,1.07,us,usp000bqy4,2014-11-07T01:17:49.382Z,"76 km NNE of Al Hoceïma, Morocco",earthquake,,,,52,reviewed,us,us
2003-02-14T04:49:17.200Z,46.4,-0.81,10,4.1,ml,68,,,,us,usp000bqn0,2014-11-07T01:17:48.198Z,"5 km NE of Vix, France",earthquake,,,,,reviewed,str,ldg
2003-01-24T20:35:01.810Z,37.775,-4.63,6.4,4,mb,86,,,,us,usp000bp46,2020-04-16T17:48:57.424Z,"12 km NNW of Espejo, Spain",earthquake,,,,1,reviewed,mdd,us
2003-01-23T10:13:18.240Z,41.541,-6.005,6.2,4.5,mb,114,,,,us,usp000bp1r,2014-11-07T01:17:37.416Z,"4 km ENE of Villalcampo, Spain",earthquake,,,,1,reviewed,mdd,us
2003-01-21T18:01:01.400Z,43.12,-0.362,5,4.6,ml,109,,,,us,usp000bny7,2014-11-07T01:17:37.006Z,"5 km NE of Louvie-Juzon, France",earthquake,,,,,reviewed,ldg,ldg
2003-01-12T15:56:35.600Z,41.532,-6.001,3.1,4.3,mblg,78,,,,us,usp000bnew,2014-11-07T01:17:35.001Z,"4 km ENE of Villalcampo, Spain",earthquake,,,,,reviewed,mdd,mdd
2003-01-01T00:55:55.880Z,36.132,2.911,10,4.8,mb,132,,,1.04,us,usp000bmuh,2014-11-07T01:17:29.038Z,"0 km S of Berrouaghia, Algeria",earthquake,,,,50,reviewed,us,us
2002-12-12T17:59:51.950Z,43.024,-0.357,0,4.8,mb,161,,,,us,usp000bkk0,2014-11-07T01:17:20.507Z,"6 km NE of Laruns, France",earthquake,,,,4,reviewed,str,us
2002-12-11T20:09:51.500Z,43.05,-0.32,10,4.3,ml,105,,,,us,usp000bkhr,2014-11-07T01:17:20.293Z,"9 km ESE of Louvie-Juzon, France",earthquake,,,,,reviewed,str,ldg
2002-12-10T13:51:26.700Z,36.195,-7.472,10,5.2,mwc,244,,,1.16,us,usp000bkey,2016-11-10T00:10:11.885Z,"98 km SSE of Olhão, Portugal",earthquake,,,,,reviewed,us,hrv
2002-11-21T19:01:11.500Z,36.587,-4.441,98.6,4.3,mb,120,,,0.84,us,usp000bj4j,2014-11-07T01:17:10.181Z,"6 km SE of Torremolinos, Spain",earthquake,,2.5,,2,reviewed,us,us
2002-09-15T20:54:19.080Z,37.163,-5.271,3.8,4.1,mblg,82,,,,us,usp000bcav,2014-11-07T01:16:31.509Z,"7 km SSE of La Puebla de Cazalla, Spain",earthquake,,,,,reviewed,mdd,mdd
2002-09-05T20:42:15.400Z,43.13,-0.4,4,4.1,ml,56,,,,us,usp000bbam,2014-11-07T01:16:26.979Z,"3 km NE of Arudy, France",earthquake,,,,,reviewed,str,ldg
2002-08-24T10:08:07.250Z,36.457,-4.563,73,4.2,mb,110,,,1.11,us,usp000baht,2014-11-07T01:16:19.919Z,"10 km SSE of Fuengirola, Spain",earthquake,,3.8,,12,reviewed,us,us
2002-08-06T11:55:16.350Z,37.945,-1.81,0,4.1,ml,75,,,,us,usp000b9dm,2014-11-07T01:16:13.780Z,"16 km S of Cehegín, Spain",earthquake,,,,,reviewed,mdd,ldg
2002-08-06T06:16:18.850Z,37.98,-1.891,10,4.7,mb,159,,,1.13,us,usp000b9d8,2014-11-07T01:16:13.713Z,"14 km S of Caravaca, Spain",earthquake,,,,50,reviewed,us,us
2002-07-24T04:13:39.090Z,39.157,-11.83,10,4.4,mb,76,,,0.87,us,usp000b8p2,2014-11-07T01:16:06.400Z,"209 km W of Fontanelas, Portugal",earthquake,,,,24,reviewed,us,us
2002-07-06T17:24:19.190Z,35.628,-3.925,10,4.4,mb,81,,,1.17,us,usp000b7md,2014-11-07T01:16:01.502Z,"41 km N of Al Hoceïma, Morocco",earthquake,,,,10,reviewed,us,us
2002-05-16T15:14:46.100Z,42.955,-0.159,4,4.4,ml,108,,,,us,usp000b4eb,2014-11-07T01:15:37.946Z,"6 km W of Pierrefitte-Nestalas, France",earthquake,,,,,reviewed,ldg,ldg
2002-05-16T14:56:34.700Z,42.929,-0.17,3,4.8,ml,160,,,,us,usp000b4e9,2014-11-07T01:15:37.923Z,"6 km NW of Cauterets, France",earthquake,,,,,reviewed,ldg,ldg
2002-04-05T15:27:31.270Z,36.653,7.076,10,5,mb,25,,,0.93,us,usp000b1sw,2014-11-07T01:15:21.578Z,"9 km SSW of Azzaba, Algeria",earthquake,,,,5,reviewed,us,us
2002-03-18T15:18:54.900Z,42.987,-1.94,5,4.1,ml,81,,,,us,usp000b0jz,2014-11-07T01:15:11.949Z,"5 km SE of Betelu, Spain",earthquake,,,,,reviewed,ldg,ldg
2002-03-14T13:32:46.900Z,46.674,-1.082,5,4.1,ml,46,,,,us,usp000b09s,2014-11-07T01:15:08.846Z,"2 km WSW of Chantonnay, France",earthquake,,,,,reviewed,ldg,ldg
2002-02-21T10:21:48.200Z,42.992,-1.991,10,4.4,ml,101,,,1.23,us,usp000ayw3,2014-11-07T01:14:56.999Z,"3 km SSW of Betelu, Spain",earthquake,,,,,reviewed,us,ldg
2002-02-04T20:09:30.740Z,37.103,-2.609,20.9,5,mwc,256,,,1.19,us,usp000axsy,2016-11-09T21:48:20.492Z,"6 km WSW of Gérgal, Spain",earthquake,,2.7,,,reviewed,us,hrv
2002-01-31T08:48:38.900Z,35.308,6.357,33,4.6,mb,51,,,0.96,us,usp000axh3,2014-11-07T01:14:47.144Z,"5 km N of Arris, Algeria",earthquake,,,,5,reviewed,us,us
2001-12-13T01:53:41.650Z,35.085,7.47,10,4.6,mb,31,,,1.19,us,usp000auh4,2014-11-07T01:14:28.301Z,"33 km SW of Cheria, Algeria",earthquake,,,,1,reviewed,us,us
2001-09-23T04:33:48.630Z,38.826,-0.076,5.5,4.2,ml,84,,,,us,usp000apn2,2014-11-07T01:13:50.025Z,"1 km NNW of Sagra, Spain",earthquake,,,,,reviewed,mdd,ldg
2001-09-22T19:18:44.590Z,36.678,5.271,10,4.2,mb,106,,,0.99,us,usp000apma,2014-11-07T01:13:49.924Z,"18 km ESE of Bejaïa, Algeria",earthquake,,,,5,reviewed,us,us
2001-08-09T12:25:06.100Z,40.219,-2.349,5.1,4.2,ml,49,,,,us,usp000am3k,2014-11-07T01:13:30.960Z,"5 km WSW of Villar de Domingo García, Spain",earthquake,,,,,reviewed,mdd,str
2001-06-28T15:21:40.800Z,34.114,-6.522,22.7,4.6,mb,114,,,1.1,us,usp000ahn1,2014-11-07T01:13:08.729Z,"17 km SSE of Kenitra, Morocco",earthquake,,5.1,,17,reviewed,us,us
2001-06-25T06:49:18.000Z,45.897,-1.418,2,4.2,ml,85,,,,us,usp000ahdf,2014-11-07T01:13:07.802Z,"10 km WSW of Saint-Pierre-d'Oléron, France",earthquake,,,,,reviewed,ldg,str
2001-06-08T13:26:52.820Z,46.69,-0.99,12,5,mb,188,,,,us,usp000ag8y,2020-09-18T18:23:40.256Z,"France",earthquake,,,,2,reviewed,str,us
2001-05-30T22:43:52.820Z,45.776,6.583,2.1,4.1,mb,101,,,,us,usp000aftj,2014-11-07T01:12:52.338Z,"6 km N of Beaufort, France",earthquake,,,,1,reviewed,gen,us
2001-05-20T01:39:10.440Z,42.713,-7.701,9.7,4,ml,71,,,,us,usp000af7a,2014-11-07T01:12:49.130Z,"10 km E of Taboada, Spain",earthquake,,,,,reviewed,mdd,ldg
2001-02-25T18:34:42.190Z,43.455,7.466,8.7,4.6,mb,196,,,,us,usp000aac3,2014-11-07T01:12:11.916Z,"28 km SSE of Saint-Jean-Cap-Ferrat, France",earthquake,,,,21,reviewed,gen,us
2000-12-13T08:09:03.990Z,36.148,-5.571,71.6,4.3,mb,108,,,0.96,us,usp000a602,2014-11-07T01:11:43.669Z,"8 km WSW of Los Barrios, Spain",earthquake,,4.2,,4,reviewed,us,us
2000-12-11T17:52:10.530Z,36.463,4.78,10,4.4,mb,96,,,1.15,us,usp000a5wy,2014-11-07T01:11:43.229Z,"12 km SE of Seddouk, Algeria",earthquake,,,,4,reviewed,us,us
2000-11-20T20:49:11.780Z,35.644,5.848,33,4.4,mb,62,,,1.3,us,usp000a4hn,2014-11-07T01:11:32.160Z,"5 km WNW of Merouana, Algeria",earthquake,,,,2,reviewed,us,us
2000-11-16T11:33:09.300Z,36.658,4.759,10,4.9,mb,190,,,1.14,us,usp000a3v4,2022-04-29T18:58:32.476Z,"northern Algeria",earthquake,,,,19,reviewed,us,us
2000-11-10T23:16:28.380Z,36.47,4.842,10,4.5,mb,114,,,1.06,us,usp000a3cn,2014-11-07T01:11:27.389Z,"10 km S of Feraoun, Algeria",earthquake,,,,9,reviewed,us,us
2000-11-10T22:09:20.740Z,36.618,4.725,10,4.4,mb,127,,,1.29,us,usp000a3cm,2014-11-07T01:11:27.378Z,"5 km SW of el hed, Algeria",earthquake,,,,7,reviewed,us,us
2000-11-10T20:10:53.370Z,36.601,4.773,10,5.7,mwc,426,,,1.14,us,usp000a3cc,2022-04-29T19:16:46.843Z,"5 km S of el hed, Algeria",earthquake,,,,,reviewed,us,hrv
2000-09-27T03:07:45.550Z,34.377,-5.121,10,4.6,mb,96,,,1.08,us,usp000a0vw,2014-11-07T01:11:07.818Z,"37 km NNW of Fès al Bali, Morocco",earthquake,,,,44,reviewed,us,us
2000-08-18T18:15:06.490Z,36.196,4.972,10,5.2,mwc,215,,,1.29,us,usp0009yr6,2022-04-29T18:49:54.241Z,"13 km SE of Bordj Zemoura, Algeria",earthquake,,,,,reviewed,us,hrv
2000-07-05T09:26:45.790Z,36.435,-7.917,10,4.5,mb,41,,,0.78,us,usp0009vtq,2014-11-07T01:10:32.201Z,"64 km S of Faro, Portugal",earthquake,,,,3,reviewed,us,us
2000-07-02T05:36:24.360Z,36.022,1.372,10,4.3,mb,108,,,0.94,us,usp0009vk8,2014-11-07T01:10:29.972Z,"16 km SSE of Chlef, Algeria",earthquake,,,,13,reviewed,us,us
2000-05-16T13:52:45.570Z,36.497,-10.901,10,4,mb,,,,1.14,us,usp0009t23,2014-11-07T01:10:08.676Z,"183 km WSW of Sagres, Portugal",earthquake,,,,1,reviewed,us,us
2000-03-26T12:57:28.070Z,36.624,-9.563,15.5,4,mblg,,,,,us,usp0009q7z,2014-11-07T01:09:45.131Z,"69 km SW of Sagres, Portugal",earthquake,,,,,reviewed,mdd,mdd
2000-03-18T01:29:10.490Z,35.325,-1.403,13.9,4,mblg,,,,,us,usp0009pur,2014-11-07T01:09:42.849Z,"3 km NW of Beni Saf, Algeria",earthquake,,,,,reviewed,mdd,mdd
2000-03-13T04:16:07.700Z,43.297,-0.946,13.2,4.2,ml,,,,,us,usp0009pn3,2014-11-07T01:09:41.096Z,"7 km ESE of Saint-Palais, France",earthquake,,,,,reviewed,ldg,str
2000-03-08T18:26:23.240Z,37.083,-12.21,10,4,mb,,,,1.02,us,usp0009pev,2014-11-07T01:09:40.175Z,"290 km W of Sagres, Portugal",earthquake,,,,2,reviewed,us,us
2000-03-07T15:16:02.480Z,33.59,-12.629,10,4.5,mblg,,,,0.95,us,usp0009pd7,2014-11-07T01:09:39.946Z,"Madeira Islands, Portugal region",earthquake,,,,,reviewed,us,mdd
2000-02-23T15:46:38.050Z,45.41,0.41,10,4.1,ml,,,,1.03,us,usp0009nve,2014-11-07T01:09:33.295Z,"5 km SW of Mareuil, France",earthquake,,,,,reviewed,us,ldg
1999-12-22T17:57:13.920Z,35.293,-1.374,10,4.6,mblg,,,,1.18,us,usp0009k5n,2014-11-07T01:09:10.852Z,"1 km SE of Beni Saf, Algeria",earthquake,,,,,reviewed,us,mdd
1999-12-22T17:36:56.240Z,35.321,-1.281,10,5.6,mwc,,,,1.19,us,usp0009k5j,2022-04-29T18:21:41.284Z,"9 km ENE of Beni Saf, Algeria",earthquake,,,,,reviewed,us,hrv
1999-11-10T13:10:12.280Z,35.68,-4.634,110.2,4.7,mb,,,,1.05,us,usp0009hbp,2014-11-07T01:08:56.796Z,"58 km E of Martil, Morocco",earthquake,,5.1,,12,reviewed,us,us
1999-10-30T09:22:12.090Z,36.949,-11.759,10,4.5,mblg,,,,0.71,us,usp0009gtu,2014-11-07T01:08:47.286Z,"250 km W of Sagres, Portugal",earthquake,,,,,reviewed,us,mdd
1999-10-04T18:14:26.500Z,42.9,0.6,10,4.4,mb,,,,,us,usp0009few,2014-11-07T01:08:39.851Z,"12 km N of Bagnères-de-Luchon, France",earthquake,,,,3,reviewed,ldg,us
1999-09-13T23:27:11.000Z,45.5,5.4,2,4,ml,,,,,us,usp0009edu,2014-11-07T01:08:28.589Z,"1 km NE of Biol, France",earthquake,,,,,reviewed,ldg,ldg
1999-09-10T17:18:26.270Z,34.949,5.391,10,4.5,mblg,,,,0.98,us,usp0009e9r,2014-11-07T01:08:27.999Z,"25 km N of Tolga, Algeria",earthquake,,,,,reviewed,us,mdd
1999-08-14T06:57:02.300Z,38.18,-1.69,2.4,4,ml,,,,,us,usp0009d0v,2014-11-07T01:08:16.336Z,"5 km S of Calasparra, Spain",earthquake,,,,,reviewed,mdd,ldg
1999-08-04T09:02:54.890Z,35.575,-5.169,10,4.2,mb,,,,1.07,us,usp0009cke,2014-11-07T01:08:14.111Z,"10 km ESE of Martil, Morocco",earthquake,,,,6,reviewed,us,us
1999-07-18T23:15:06.220Z,36.614,5.457,10,4,mblg,,,,1.16,us,usp0009btu,2014-11-07T01:08:06.948Z,"15 km NNW of BABOR - VILLE, Algeria",earthquake,,,,,reviewed,us,mdd
1999-05-31T13:24:40.900Z,36.754,5.29,10,4.2,mb,,,,1.15,us,usp000992w,2014-11-07T01:07:44.989Z,"18 km E of Bejaïa, Algeria",earthquake,,,,4,reviewed,us,us
1999-05-20T13:11:36.400Z,46.7,7.3,2,4.2,ml,,,,,us,usp00098cs,2014-11-07T01:07:41.892Z,"4 km SSE of Plaffeien, Switzerland",earthquake,,,,,reviewed,ldg,grf
1999-03-17T06:04:34.320Z,35.827,6.078,10,4.4,mb,,,,1.16,us,usp00094nh,2014-11-07T01:07:14.193Z,"9 km ENE of Draa Klalouche, Algeria",earthquake,,,,15,reviewed,us,us
1999-02-27T03:21:44.770Z,36.423,-12.331,10,4,mb,,,,1.04,us,usp00093he,2014-11-07T01:07:05.361Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,3,reviewed,us,us
1999-02-16T01:49:58.300Z,43.187,-1.347,10,4.3,ml,,,,1.21,us,usp00092wh,2014-11-07T01:07:01.971Z,"1 km N of Saint-Étienne-de-Baïgorry, France",earthquake,,,,,reviewed,us,str
1999-02-14T05:57:53.750Z,46.852,7.132,10,4.7,ml,,,,1.28,us,usp00092sj,2020-09-15T20:35:58.536Z,"3 km NNE of Belfaux, Switzerland",earthquake,,,,,reviewed,us,ldg
1999-02-02T13:45:16.860Z,38.193,-1.566,10,4.8,mb,,,,1.39,us,usp000924t,2020-07-08T00:45:45.372Z,"12 km ESE of Calasparra, Spain",earthquake,,,,35,reviewed,us,us
1999-01-11T03:36:35.710Z,45.076,5.612,10,4.2,ml,,,,1.33,us,usp00090xk,2014-11-07T01:06:48.343Z,"2 km W of Saint-Paul-de-Varces, France",earthquake,,,,,reviewed,us,ldg
1998-12-22T05:59:52.590Z,36.326,0.252,10,4,ml,,,,1.02,us,usp0009004,2014-11-07T01:06:41.179Z,"46 km NNE of Mostaganem, Algeria",earthquake,,,,,reviewed,us,ldg
1998-12-14T00:39:13.930Z,35.078,6.156,10,4.2,mb,,,,0.99,us,usp0008zka,2014-11-07T01:06:39.060Z,"26 km SW of Arris, Algeria",earthquake,,,,6,reviewed,us,us
1998-12-10T17:01:09.740Z,35.461,-0.097,10,4.5,mb,,,,0.72,us,usp0008ze8,2014-11-07T01:06:38.212Z,"11 km SE of Sig, Algeria",earthquake,,,,3,reviewed,us,us
1998-12-08T02:41:47.760Z,37.05,-10.852,10,4.3,mblg,,,,0.68,us,usp0008zak,2014-11-07T01:06:37.173Z,"169 km W of Sagres, Portugal",earthquake,,,,,reviewed,us,mdd
1998-11-18T23:18:09.710Z,37.004,-3.789,10,4,mblg,,,,0.92,us,usp0008ydg,2014-11-07T01:06:27.883Z,"4 km SE of Agrón, Spain",earthquake,,,,,reviewed,us,mdd
1998-10-27T23:23:06.200Z,42.87,-1.97,15.6,4.6,mb,,,,,us,usp0008x5k,2020-07-08T00:45:08.895Z,"5 km WNW of Goñi, Spain",earthquake,,,,5,reviewed,mdd,us
1998-10-27T20:16:48.190Z,35.702,5.996,10,4.7,mb,,,,0.93,us,usp0008x5f,2014-11-07T01:06:18.099Z,"10 km S of Draa Klalouche, Algeria",earthquake,,,,16,reviewed,us,us
1998-10-20T23:47:03.790Z,34.844,-3.776,10,4.7,mblg,,,,1.06,us,usp0008wtv,2014-11-07T01:06:16.425Z,"24 km WSW of Midar, Morocco",earthquake,,,,,reviewed,us,mdd
1998-08-03T15:25:31.440Z,35.056,-4.748,10,4,mb,,,,1.02,us,usp0008spw,2014-11-07T01:05:44.222Z,"41 km WNW of Targuist, Morocco",earthquake,,,,1,reviewed,us,us
1998-07-30T16:07:37.080Z,36.626,7.296,10,4.5,mb,,,,1.14,us,usp0008sfs,2014-11-07T01:05:39.663Z,"18 km NW of Héliopolis, Algeria",earthquake,,,,4,reviewed,us,us
1998-07-25T00:11:49.450Z,40.541,-1.691,10,4.3,mb,,,,1.38,us,usp0008s4h,2014-11-07T01:05:38.088Z,"3 km ESE of Orea, Spain",earthquake,,,,1,reviewed,us,us
1998-07-17T08:29:04.780Z,43.201,-7.066,5,4.4,ml,,,,0.86,us,usp0008rp7,2014-11-07T01:05:36.446Z,"7 km SSW of Santa Eulalia de Oscos, Spain",earthquake,,,,,reviewed,us,ldg
1998-05-30T06:00:45.000Z,41.73,-7.23,0,4,mblg,,,,,us,usp0008nzc,2014-11-07T01:05:17.008Z,"15 km NNE of Valpaços, Portugal",earthquake,,,,,reviewed,mdd,mdd
1998-05-28T21:42:18.100Z,42.04,-8.08,9.2,4.1,ml,,,,,us,usp0008nwa,2014-11-07T01:05:16.660Z,"8 km W of Bande, Spain",earthquake,,,,,reviewed,mdd,ldg
1998-04-11T11:05:01.320Z,44.668,7.182,13.2,4.1,ml,,,,,us,usp0008jvj,2014-11-07T01:04:58.436Z,"1 km SW of Oncino, Italy",earthquake,,,,,reviewed,gen,gen
1998-03-31T00:01:23.800Z,42.82,-7.28,8.6,4.1,mb,,,,,us,usp0008j9y,2014-11-07T01:04:52.278Z,"6 km SE of Láncara, Spain",earthquake,,,,3,reviewed,mdd,us
1997-12-19T15:32:37.380Z,36.909,-3.369,10,4.1,mb,,,,0.88,us,usp0008cxm,2014-11-07T01:04:08.790Z,"3 km SSW of Pampaneira, Spain",earthquake,,,,2,reviewed,us,us
1997-12-04T22:51:44.840Z,43.541,-0.675,5,4.1,ml,,,,1.01,us,usp0008bs8,2014-11-07T01:04:03.037Z,"8 km SE of Amou, France",earthquake,,,,,reviewed,us,ldg
1997-12-01T22:47:26.750Z,35.882,-0.252,10,4.3,mb,,,,1.05,us,usp0008bm9,2014-11-07T01:04:01.218Z,"9 km NNE of Aïn el Bya, Algeria",earthquake,,,,2,reviewed,us,us
1997-10-31T04:23:42.480Z,44.278,6.475,10,4.8,ml,,,,1.02,us,usp00089tw,2014-11-07T01:03:47.085Z,"12 km SE of Seyne-les-Alpes, France",earthquake,,,,,reviewed,us,str
1997-10-13T21:50:16.530Z,35.971,-3.146,10,4.1,mblg,,,,1.04,us,usp00088zy,2014-11-07T01:03:41.659Z,"77 km NNW of Melilla, Spain",earthquake,,,,,reviewed,us,mdd
1997-10-09T18:13:53.340Z,44.168,-9.172,10,4.1,mblg,,,,0.93,us,usp00088t3,2014-11-07T01:03:40.770Z,"98 km NNW of Malpica, Spain",earthquake,,,,,reviewed,us,mdd
1997-08-30T04:01:06.970Z,43.247,-2.33,10,4.2,ml,,,,0.9,us,usp00086vu,2014-11-07T01:03:21.454Z,"4 km E of Mendaro, Spain",earthquake,,,,,reviewed,us,str
1997-08-20T02:43:59.670Z,36.381,-4.737,97.4,4.1,mb,,,,0.91,us,usp00086ft,2014-11-07T01:03:19.588Z,"20 km SE of Marbella, Spain",earthquake,,3.8,,5,reviewed,us,us
1997-07-20T14:26:37.300Z,35.875,3.803,10,4.1,md,,,,1.34,us,usp000853k,2014-11-07T01:03:09.656Z,"3 km ESE of Sidi Aïssa, Algeria",earthquake,,,,,reviewed,us,mdd
